start_line_1,stop_line_1,start_line_2,stop_line_2,start_line_3,stop_line_3,start_line_4,stop_line_4,start_line_5,stop_line_5,start_line_6,stop_line_6,start_line_7,stop_line_7,start_line_8,stop_line_8,estimation_surface,digit
4,6,4,6,2,6,1,6,1,6,4,6,4,6,4,6,24,1
4,5,3,5,2,6,2,6,1,6,1,6,1,5,4,5,26,4
3,5,2,5,2,3,1,3,1,5,1,6,1,6,3,6,25,6
4,5,3,5,2,6,1,6,1,6,1,6,4,6,4,5,25,4
2,5,1,5,1,5,1,5,2,6,2,6,2,6,2,6,31,8
3,5,3,4,2,6,1,6,1,6,1,6,4,5,3,5,25,4
1,6,1,6,1,3,1,4,2,4,2,5,1,4,2,4,25,5
1,5,1,5,1,5,1,5,2,6,2,6,2,6,2,6,32,8
3,4,2,6,1,7,1,6,1,6,2,5,3,5,3,4,27,4
1,6,1,6,1,3,1,4,2,5,4,5,2,5,2,4,24,5
2,4,2,5,2,5,4,5,4,5,3,5,2,7,2,7,22,2
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
2,5,1,5,1,4,1,4,1,5,2,5,2,5,2,5,26,1
1,4,1,4,1,5,4,5,3,5,2,4,1,6,1,6,25,2
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
2,4,1,5,1,6,1,6,1,6,1,6,1,6,2,5,34,0
2,6,1,6,1,4,2,5,3,6,5,6,2,6,2,5,26,5
2,6,2,6,2,3,1,4,1,5,1,5,2,5,2,4,25,5
2,5,1,5,1,2,1,5,2,6,5,6,2,6,2,5,24,5
1,4,1,4,2,4,4,4,3,4,2,4,1,6,2,6,20,2
2,5,1,5,1,4,1,5,4,5,4,5,2,5,2,4,21,5
2,6,1,6,2,6,2,6,2,6,2,6,2,6,2,6,33,8
2,4,2,7,1,7,1,6,1,6,1,5,3,5,3,4,30,4
1,5,1,5,3,5,2,6,2,6,2,4,2,4,2,3,23,7
2,5,1,6,1,6,1,6,5,6,4,6,2,5,2,4,26,9
2,5,2,5,2,5,2,4,2,5,2,5,2,6,2,5,24,1
2,6,2,6,2,4,2,6,3,6,5,6,2,5,2,4,23,5
1,4,1,4,1,5,4,4,3,4,2,6,2,6,2,6,23,2
1,5,1,5,4,5,2,5,2,6,4,6,1,5,1,4,25,3
1,4,1,5,2,5,2,5,3,6,5,6,1,6,1,5,26,3
3,5,2,5,2,5,2,5,2,5,2,5,3,5,3,4,20,1
2,6,1,6,4,5,2,6,2,6,2,4,2,4,2,4,24,7
2,5,1,5,1,6,1,6,1,6,1,6,1,5,2,5,34,0
2,6,2,6,1,6,2,6,3,6,4,5,3,5,3,4,24,9
2,5,1,5,1,5,1,5,3,6,3,6,2,6,2,6,29,3
2,7,2,7,2,7,4,6,3,5,2,4,2,4,2,3,24,7
2,5,1,5,1,6,1,6,1,6,1,6,1,6,2,5,35,0
3,4,2,6,2,5,1,6,1,6,3,4,3,4,3,4,21,4
2,5,2,6,1,6,1,6,1,6,1,6,2,5,2,5,33,0
2,7,2,7,5,7,4,6,4,6,3,5,2,5,2,4,23,7
2,7,2,7,4,7,3,6,3,5,2,4,2,3,2,3,22,7
2,4,1,5,1,5,1,5,3,5,3,5,1,6,1,7,29,2
2,5,1,5,1,5,2,5,2,4,1,5,2,5,2,5,26,8
2,4,1,5,1,5,1,6,1,6,1,6,1,6,2,5,33,0
2,3,1,3,1,3,1,6,1,6,1,6,1,6,2,5,28,6
1,7,1,7,5,6,4,6,3,5,2,4,2,3,2,3,21,7
2,5,2,4,2,3,1,2,1,5,1,6,2,6,2,5,23,6
2,4,1,5,1,5,1,5,3,5,3,4,2,6,2,6,25,2
2,4,2,4,2,3,2,5,2,6,2,6,2,6,2,6,24,6
2,4,2,4,1,3,1,5,1,6,1,6,2,6,2,5,27,6
3,5,2,4,1,3,1,2,1,6,1,6,2,6,3,6,24,6
1,3,1,4,1,4,1,4,3,4,2,3,1,6,1,6,23,2
3,6,2,6,1,6,1,6,5,6,4,6,3,5,3,4,23,9
2,4,1,4,1,5,1,5,4,5,3,4,2,4,2,7,22,2
2,6,1,6,1,4,1,5,4,5,1,5,1,5,2,5,28,5
1,5,1,5,1,5,2,5,3,4,2,4,1,6,1,7,29,2
2,6,2,6,2,5,2,5,2,5,1,5,1,4,1,5,28,1
2,5,1,5,1,5,3,5,3,6,5,6,2,6,2,5,24,3
2,6,2,6,1,6,1,5,2,5,3,4,3,4,2,3,23,9
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
2,7,2,7,5,6,4,6,3,5,3,5,2,4,2,3,20,7
2,4,1,6,1,5,2,5,1,6,1,6,1,6,2,5,32,8
2,5,1,5,1,5,2,4,1,5,1,6,1,6,2,6,31,8
2,6,1,6,1,4,1,4,2,4,3,5,3,4,2,4,22,5
2,6,1,6,1,6,2,5,3,5,2,5,2,5,2,5,28,8
3,4,2,4,2,6,1,6,1,6,1,5,3,5,3,5,25,4
1,6,1,6,2,5,4,5,4,5,3,5,1,5,1,4,24,9
1,6,2,6,2,3,1,3,2,4,3,4,2,5,2,4,20,5
2,4,2,4,1,6,1,6,1,6,3,5,3,5,2,4,25,4
2,5,2,5,2,6,5,6,5,6,5,6,4,6,2,5,18,9
2,5,2,5,1,6,1,6,1,6,1,6,2,5,2,4,31,0
1,6,2,7,3,6,3,5,3,5,3,5,2,5,1,4,25,3
2,4,2,3,1,3,1,6,1,6,2,5,2,4,2,4,22,4
1,4,1,6,1,6,2,4,2,4,1,5,1,5,2,4,27,8
2,4,2,5,2,6,2,4,2,4,2,5,1,5,2,4,22,8
2,5,2,5,2,6,3,6,5,6,4,6,3,6,2,5,22,9
2,5,2,5,3,5,2,5,2,5,2,5,3,5,2,6,23,1
2,6,2,6,4,6,4,6,1,5,1,6,2,4,2,4,25,7
2,7,2,7,5,6,4,6,1,5,1,4,2,3,2,3,22,7
2,5,1,6,1,6,2,5,2,4,2,5,2,5,2,5,27,8
3,4,2,4,1,6,1,6,1,6,2,5,3,4,3,4,23,4
2,7,2,6,1,5,1,4,1,5,2,5,3,5,2,5,28,5
2,6,1,6,1,3,1,4,3,5,3,5,2,5,2,4,23,5
2,5,2,5,2,4,2,4,3,4,3,4,3,4,2,4,15,5
2,3,2,7,1,6,2,5,3,5,3,4,2,4,2,3,20,4
2,6,1,6,1,4,1,3,1,4,2,4,2,4,2,4,23,5
2,5,1,6,1,6,2,4,2,4,2,4,2,4,2,4,23,8
2,6,2,6,3,6,3,6,3,6,3,5,2,5,2,5,25,1
3,4,2,3,2,5,1,6,1,6,1,5,3,4,3,4,21,4
2,6,3,6,4,6,2,6,1,6,3,4,3,4,2,3,21,7
2,6,1,6,4,5,4,6,2,6,3,5,2,4,2,3,21,7
3,5,2,5,2,4,2,4,2,5,2,6,2,6,3,6,23,6
2,4,1,4,1,6,1,6,1,6,2,5,2,4,2,4,27,4
3,5,1,5,1,5,3,4,3,4,2,4,2,4,3,5,18,1
2,3,2,3,2,3,2,3,2,6,1,6,2,6,3,6,20,6
2,5,2,5,3,5,2,6,2,6,2,4,2,4,2,3,21,7
2,6,2,6,3,5,3,5,3,5,3,5,1,6,1,5,25,3
2,3,2,3,2,3,2,5,1,6,1,6,2,6,2,6,24,6
2,6,2,6,4,6,2,6,2,6,3,5,3,4,2,3,22,7
2,5,1,5,1,5,1,5,4,5,4,6,2,6,2,6,26,9
3,5,2,5,2,5,2,5,2,5,2,5,2,5,3,5,22,1
1,4,1,4,1,4,2,4,2,3,1,6,1,6,2,6,26,2
2,5,1,5,2,6,2,6,3,5,3,4,2,4,2,3,21,7
2,5,2,5,2,5,3,5,3,4,2,4,2,5,2,5,20,2
2,5,2,5,3,5,3,6,3,6,3,5,2,5,2,4,21,1
2,5,2,6,4,6,2,6,2,6,3,4,2,4,2,4,22,7
2,4,2,3,1,3,2,2,1,6,1,6,2,6,2,5,22,6
3,6,2,6,1,3,1,5,1,5,2,6,3,5,3,5,25,5
2,5,2,6,1,6,1,6,1,6,1,6,1,5,2,5,34,0
3,4,2,4,2,4,1,6,1,6,1,6,3,5,3,5,24,4
3,4,2,5,2,5,2,5,1,5,2,5,2,6,3,6,24,1
2,4,1,4,1,6,1,5,1,4,2,4,2,5,2,5,25,8
2,4,1,5,1,6,1,5,1,3,2,4,1,4,2,4,24,8
2,6,2,6,1,4,1,4,1,5,3,5,2,5,2,4,25,5
2,6,2,6,1,6,1,4,2,4,3,5,2,4,2,4,24,5
2,5,1,6,1,6,2,5,2,5,2,5,2,5,2,5,28,8
3,5,2,6,1,5,2,5,3,5,3,5,3,5,3,5,21,1
2,4,2,5,4,5,2,6,1,6,1,4,2,4,2,4,22,7
2,6,2,6,1,6,1,6,1,6,1,6,2,5,2,5,34,0
2,4,1,4,2,4,3,4,3,4,2,6,2,6,2,5,20,2
2,6,2,6,2,3,2,5,2,6,4,6,2,5,2,5,24,5
2,6,2,6,4,6,4,6,2,6,2,6,2,4,2,4,24,7
3,5,3,5,2,4,2,4,1,6,1,6,2,5,3,5,23,4
1,6,1,6,2,6,3,6,5,6,5,6,2,6,1,6,28,9
3,6,2,6,2,6,2,6,4,6,4,5,3,5,3,4,21,9
2,5,1,5,2,5,2,5,2,6,3,6,2,5,2,4,25,3
2,6,1,6,1,6,2,6,3,5,2,5,2,5,3,5,28,8
2,5,1,5,1,5,4,5,4,6,5,6,2,6,2,5,22,3
2,4,2,4,2,3,2,3,2,6,2,6,2,6,2,6,22,6
2,4,2,4,2,3,2,3,2,6,2,7,2,7,2,6,24,6
1,4,2,5,3,5,3,4,2,4,1,3,1,6,1,6,23,2
2,5,2,5,1,6,1,6,1,6,1,6,1,6,2,5,34,0
2,5,2,5,2,5,2,4,2,4,2,4,2,4,2,4,19,1
2,5,2,5,1,5,1,6,1,6,1,6,2,6,3,5,31,0
2,5,1,5,1,6,1,6,1,6,1,6,2,5,2,5,33,0
3,4,2,6,1,6,1,6,1,6,3,4,3,4,3,4,23,4
1,6,1,6,1,4,1,4,2,5,3,5,3,5,3,4,24,5
1,6,1,6,1,4,1,4,1,5,2,5,2,4,1,3,27,5
2,7,2,6,2,4,3,5,4,5,4,5,2,5,2,4,20,5
3,4,2,5,2,5,1,6,1,6,2,6,2,6,3,5,27,0
3,6,2,6,1,6,2,6,4,6,4,5,3,5,3,4,22,9
2,6,2,6,5,6,3,6,3,6,3,6,2,4,2,4,22,7
2,5,1,5,1,5,3,5,3,4,2,4,2,6,2,6,24,2
2,4,1,4,1,4,3,4,2,4,2,3,1,6,1,6,22,2
1,5,1,5,2,5,4,5,2,6,1,6,2,4,2,4,25,7
3,5,3,7,2,6,1,6,1,6,1,5,3,5,3,4,27,4
2,4,2,4,2,3,2,3,2,5,2,6,2,6,2,6,21,6
2,6,1,5,2,3,2,3,2,5,3,5,3,6,2,5,21,5
2,6,2,6,2,5,2,5,2,6,4,6,3,5,3,4,23,3
3,6,2,6,1,6,1,6,1,6,5,6,4,6,3,5,27,9
1,3,1,2,1,6,1,6,1,6,1,6,1,5,2,5,30,6
2,5,1,5,1,5,1,6,1,6,2,6,2,5,3,5,30,0
2,5,1,5,1,5,3,5,3,6,4,6,2,6,2,5,25,3
2,5,1,5,1,6,1,6,5,6,5,6,3,6,2,5,25,9
1,4,1,4,1,4,3,4,2,4,2,3,2,6,1,6,22,2
2,5,2,5,2,6,2,5,2,5,2,5,2,5,2,5,25,1
2,4,1,5,1,5,2,5,4,5,4,5,2,6,2,7,24,2
3,4,2,4,1,6,1,6,1,6,1,5,2,5,3,4,26,4
2,4,2,5,1,6,1,6,1,6,1,6,2,6,2,6,33,0
2,3,1,3,1,2,1,5,1,6,1,6,1,6,2,6,27,6
2,7,2,6,1,5,1,5,4,5,4,5,2,5,2,4,24,5
3,4,2,4,1,7,1,6,1,6,2,5,3,5,3,4,25,4
2,5,1,6,1,5,3,5,4,6,2,6,1,6,2,5,28,3
2,3,2,3,1,3,1,5,1,6,1,6,1,6,2,5,26,6
1,5,1,5,2,5,2,5,3,6,4,6,2,6,2,6,27,3
2,4,2,4,1,3,1,3,1,6,1,6,1,6,2,6,27,6
1,6,1,6,3,5,3,5,4,6,5,6,1,6,1,6,27,3
2,5,2,5,2,6,2,6,5,6,4,6,2,5,2,7,25,2
2,5,1,6,2,6,2,5,2,4,2,4,2,5,2,5,25,8
1,5,1,5,1,5,2,5,3,6,2,6,1,6,2,6,31,3
1,4,1,6,1,6,1,5,2,4,1,4,1,3,1,3,26,8
1,4,1,5,2,5,2,6,2,6,2,4,2,3,1,3,23,7
2,5,1,5,2,5,2,5,2,5,1,5,1,5,2,5,27,1
2,6,2,7,5,7,5,7,2,6,2,6,3,5,2,4,25,7
1,5,1,5,1,5,1,5,4,6,5,6,1,6,1,6,29,9
2,5,1,5,1,6,1,6,2,6,5,6,1,7,1,6,33,9
3,6,2,6,1,2,1,4,1,5,4,5,2,5,2,5,22,5
1,6,1,6,1,4,1,5,1,5,4,5,1,5,1,5,30,5
2,5,2,6,2,6,2,6,3,5,3,5,2,5,2,5,25,8
4,6,3,6,2,5,1,6,1,5,1,5,4,5,4,5,23,1
3,4,2,4,2,7,1,7,1,6,1,5,3,5,3,4,26,4
2,6,1,4,1,4,1,5,4,5,4,5,2,5,2,4,21,5
3,4,2,4,2,7,1,7,1,6,1,5,3,5,3,4,26,4
2,5,1,5,1,6,1,5,2,4,2,4,2,4,2,4,24,8
2,5,1,6,1,6,2,5,3,6,2,6,2,5,2,5,29,3
3,5,3,6,3,6,3,5,2,5,1,5,1,5,4,5,22,1
2,4,2,3,1,3,1,3,1,5,1,6,1,7,2,7,27,6
1,6,1,5,1,3,1,4,1,4,3,5,1,5,1,4,26,5
4,5,4,6,4,5,2,5,1,5,1,5,3,5,4,6,19,1
3,6,2,7,2,7,1,6,1,6,4,5,4,5,3,5,27,9
2,6,2,6,1,5,1,5,4,6,4,6,2,5,2,5,26,5
2,7,2,7,5,6,4,5,1,6,1,4,2,4,2,3,23,7
2,5,2,5,1,5,1,6,1,6,1,6,2,6,2,5,32,8
4,5,3,5,2,5,1,5,1,6,1,6,4,5,4,5,22,4
1,5,1,5,1,5,1,6,1,6,2,6,2,6,2,5,33,8
1,5,1,5,1,5,1,5,1,6,5,6,1,6,2,6,31,3
2,6,2,5,1,5,1,6,1,6,5,6,2,6,2,5,29,5
1,6,1,6,1,4,1,5,3,5,4,5,1,5,1,4,27,5
2,5,2,5,2,6,2,6,2,6,5,6,2,6,2,5,26,9
2,5,1,5,1,6,1,6,2,6,2,6,2,6,2,5,32,0
2,5,1,5,1,5,1,5,1,6,2,6,2,6,3,6,31,8
2,5,1,5,1,5,1,5,3,5,3,5,2,7,2,7,29,2
2,4,1,4,1,2,1,5,1,6,2,6,2,6,2,6,27,6
2,5,2,6,3,5,2,5,2,6,2,6,1,6,2,5,28,3
2,5,1,6,1,6,1,5,1,6,2,6,2,6,2,5,33,8
1,4,1,5,1,5,2,5,3,4,2,4,2,6,1,7,27,2
2,3,2,4,2,4,2,4,2,4,2,5,2,6,2,7,21,1
2,4,2,4,2,4,1,4,1,4,3,5,2,7,2,7,24,1
2,4,2,4,2,3,1,5,1,6,2,6,2,6,2,6,26,6
2,4,2,4,1,3,1,5,1,6,1,7,2,7,2,6,30,6
1,5,1,5,3,5,1,4,1,5,4,6,2,5,2,5,25,3
3,7,2,7,1,6,1,6,1,6,2,5,3,5,3,4,30,4
1,5,1,5,2,5,2,5,4,5,5,6,1,6,1,5,25,3
3,6,3,6,2,6,1,6,1,6,1,5,4,5,4,5,26,4
2,6,2,6,1,5,1,5,1,5,2,5,3,5,2,4,27,5
2,5,2,6,1,6,1,5,2,6,2,6,2,6,2,5,31,8
1,5,1,5,1,5,2,5,3,5,3,5,2,7,2,7,29,2
1,5,1,5,3,5,2,5,2,6,5,6,2,6,2,6,26,3
2,4,2,4,1,4,1,6,1,6,1,7,2,6,2,5,30,6
1,5,1,5,1,5,1,6,2,6,2,6,2,6,2,5,32,8
2,4,2,4,2,3,1,4,1,6,1,6,2,6,2,6,26,6
2,6,2,6,1,6,1,5,2,5,2,6,2,6,2,6,32,8
2,4,1,4,1,4,3,4,3,4,2,4,2,7,2,7,22,2
2,5,1,5,2,5,3,5,3,6,5,6,2,6,2,5,23,3
2,5,1,5,1,6,1,6,1,6,2,6,2,6,2,5,33,0
2,5,1,5,1,5,1,5,2,6,2,6,2,6,2,6,31,8
2,5,1,6,1,6,2,5,2,6,2,6,2,6,2,5,31,8
2,5,2,5,2,3,1,4,1,5,1,6,2,6,2,6,27,6
3,5,2,5,1,5,1,5,1,5,3,5,3,5,3,5,23,1
3,5,2,5,2,3,1,6,1,6,1,6,2,6,3,6,28,6
4,5,3,5,2,6,2,6,1,6,0,6,0,5,4,5,28,4
2,4,2,4,2,3,1,4,1,6,1,6,1,6,2,6,27,6
1,6,1,6,1,5,1,6,2,6,5,6,2,5,2,5,30,5
1,6,1,6,4,5,1,6,2,6,3,4,2,4,2,3,24,7
2,6,1,6,2,3,1,6,1,6,5,6,2,5,2,5,27,5
2,5,1,5,1,5,4,5,3,4,2,4,1,6,2,6,24,2
2,5,1,6,1,6,1,6,1,5,4,5,3,5,3,4,26,9
2,6,1,6,1,6,1,6,2,5,3,5,3,5,3,4,27,9
1,5,1,5,4,5,2,5,2,6,5,6,2,6,2,5,24,3
1,6,2,6,2,5,1,6,2,6,4,6,2,5,1,4,29,5
2,5,2,5,1,6,1,6,1,6,1,6,2,5,2,5,32,0
1,6,1,5,1,2,1,4,1,5,4,5,2,5,1,4,24,5
3,4,2,4,1,3,1,5,1,6,1,6,2,6,2,6,27,6
2,6,1,6,2,5,2,6,2,6,2,4,2,4,2,3,25,7
2,5,1,5,1,5,3,5,3,6,5,6,2,6,2,5,24,3
2,5,1,5,1,6,1,6,1,6,2,6,2,6,2,5,33,0
1,6,1,6,4,6,3,6,3,6,4,6,2,6,1,4,27,3
2,7,2,7,5,6,2,6,2,6,3,4,2,4,2,3,23,7
2,5,1,5,1,6,1,6,1,6,1,6,1,6,2,5,35,0
3,6,2,6,1,6,1,6,3,6,3,6,3,6,3,6,29,1
2,4,2,4,1,3,1,5,1,6,1,6,2,6,2,6,28,6
4,6,3,6,2,6,1,6,1,5,4,6,4,6,4,6,24,1
1,5,1,5,2,5,3,4,2,4,2,3,1,6,1,6,25,2
2,5,2,5,1,5,1,5,1,4,1,4,2,4,2,5,25,1
1,5,1,6,1,2,1,4,3,5,4,5,4,5,2,5,20,5
2,6,1,6,1,6,4,5,1,6,1,6,2,4,2,4,29,7
2,4,2,4,2,6,2,6,2,5,2,5,1,5,2,5,25,8
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,24,1
2,4,1,4,1,3,2,6,1,6,1,5,1,5,2,5,27,8
4,5,3,5,2,4,2,6,1,5,1,6,1,5,4,5,23,4
3,5,3,4,2,4,1,6,1,6,1,6,1,5,3,5,26,4
2,4,1,4,2,4,2,5,3,5,2,5,2,6,2,7,24,2
2,6,2,6,4,6,4,6,1,6,1,6,2,4,2,3,25,7
1,5,1,5,1,5,3,5,2,6,2,6,1,6,1,5,31,3
2,4,1,5,1,5,1,5,5,6,5,6,2,6,2,5,23,9
2,6,2,6,4,5,2,5,2,4,2,6,2,6,2,5,25,3
2,7,2,7,5,7,2,6,2,6,2,6,2,4,2,3,27,7
2,5,1,5,1,5,2,5,4,5,5,6,2,6,2,5,23,9
2,5,1,6,4,5,2,6,1,6,2,6,2,4,2,3,25,7
2,4,2,5,2,6,1,6,1,6,1,6,2,6,2,5,31,0
3,4,2,5,2,4,2,3,2,4,2,7,2,7,3,7,23,6
1,5,1,5,3,5,1,5,1,5,2,6,1,6,1,6,32,3
2,4,2,3,2,3,2,4,1,6,1,6,2,6,2,6,24,6
2,5,1,6,1,5,2,5,2,4,1,5,1,5,1,5,29,1
2,5,2,5,1,5,2,5,5,6,5,6,2,6,2,5,22,9
2,4,1,5,1,5,1,5,2,6,4,6,4,6,2,5,25,9
2,4,2,4,2,3,2,3,1,6,1,7,2,7,2,7,27,6
2,5,2,5,1,5,1,6,2,6,5,6,3,6,2,5,26,9
2,4,2,3,2,3,2,3,1,5,2,6,2,6,2,7,22,6
2,5,1,5,1,5,1,6,2,6,1,6,1,6,2,6,34,8
2,5,1,5,1,6,1,6,2,5,2,6,2,6,2,5,31,8
2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,6,25,1
2,4,2,5,1,5,1,6,1,6,1,6,2,6,2,6,32,0
2,6,1,6,2,5,4,5,4,5,4,6,2,6,2,5,23,3
3,5,2,5,1,5,1,5,3,5,3,5,3,5,3,5,21,1
1,3,1,5,2,5,3,5,2,5,2,6,2,6,2,6,26,3
2,5,2,5,2,5,2,5,2,5,4,6,2,6,2,5,24,3
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
2,4,1,5,1,5,2,4,3,4,2,4,2,6,2,6,23,2
2,6,2,6,1,6,1,6,3,6,4,6,2,5,2,4,28,5
3,6,2,6,2,3,1,2,1,6,2,6,3,5,3,5,22,5
2,6,2,6,1,5,1,5,2,5,2,6,2,6,2,6,31,8
3,5,2,5,2,4,1,3,1,6,1,6,2,6,3,6,26,6
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
3,4,3,4,2,4,2,6,1,5,0,5,0,5,3,4,23,4
4,6,4,6,3,6,2,5,1,5,1,5,4,5,4,6,21,1
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
2,5,2,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
1,5,1,5,2,6,3,5,4,6,2,6,1,6,1,5,29,3
2,5,1,5,1,6,1,6,1,6,1,6,2,6,2,5,34,0
2,7,2,6,4,6,4,5,1,6,1,5,2,4,2,3,24,7
4,5,3,5,3,4,2,6,1,6,1,6,1,5,4,5,23,4
2,5,2,5,1,3,1,2,1,5,1,6,1,6,2,6,27,6
3,6,1,6,1,6,1,6,4,5,4,5,3,5,3,5,24,9
2,6,1,6,1,2,1,4,2,5,4,6,2,6,2,5,25,5
2,6,1,6,1,6,1,6,4,5,4,5,3,5,3,5,25,9
1,5,1,5,1,5,1,5,1,6,2,5,4,5,4,5,26,7
1,4,1,4,1,4,3,4,2,4,2,3,1,6,2,6,22,2
2,5,1,6,2,6,3,5,3,6,4,6,2,6,2,5,26,3
2,7,2,6,4,5,3,5,1,6,1,3,2,3,2,3,21,7
3,5,2,5,2,3,1,3,1,5,2,6,2,6,3,6,23,6
2,5,1,5,1,5,1,5,2,5,2,6,2,6,2,6,30,8
2,5,2,5,2,5,4,5,3,4,2,5,2,5,2,5,20,2
2,6,2,6,1,5,1,5,2,5,2,6,2,6,2,6,31,8
3,4,2,4,2,3,1,3,1,6,1,6,2,7,2,6,25,6
2,5,2,5,2,5,2,6,2,6,3,6,2,6,2,5,27,3
3,5,3,4,2,4,2,4,2,6,1,6,1,7,3,6,25,6
2,5,1,5,1,5,3,4,2,5,2,5,2,6,2,5,25,8
3,6,1,6,1,4,1,4,1,5,3,5,3,6,3,6,26,5
1,4,1,5,1,4,3,4,2,4,2,3,2,6,2,7,23,2
2,6,2,6,5,6,4,5,1,6,1,4,2,4,2,3,21,7
2,3,1,3,1,2,1,4,1,6,1,6,2,6,2,6,25,6
2,5,1,5,1,6,1,6,1,6,1,6,2,6,2,5,34,0
2,6,1,6,2,6,2,5,2,5,2,6,2,6,2,6,31,3
2,6,1,6,1,6,4,6,3,5,2,4,2,6,2,5,27,2
2,6,1,6,1,5,2,5,3,4,3,5,3,5,3,5,23,8
2,6,2,6,3,5,2,5,2,5,4,6,2,5,2,5,24,3
2,6,1,6,1,5,2,4,2,4,2,5,2,5,2,5,26,8
2,5,1,5,1,6,1,5,2,4,2,5,2,6,2,6,29,8
2,7,2,7,5,7,2,6,2,5,2,5,2,4,2,4,26,7
2,6,2,7,2,6,3,6,2,6,2,5,3,5,3,5,27,7
2,6,1,6,1,6,1,6,4,5,3,5,3,4,3,4,24,9
2,6,2,6,4,6,2,5,2,6,4,6,2,5,2,4,24,3
3,6,2,6,1,6,1,6,4,5,4,5,4,5,4,5,21,1
2,5,1,5,1,6,1,6,1,6,1,6,1,6,2,5,35,0
1,6,1,6,2,3,2,4,3,4,3,4,2,5,1,5,22,5
2,5,3,5,3,5,2,5,2,5,2,5,2,5,2,6,23,1
3,5,3,4,2,4,2,5,1,6,2,6,3,7,3,6,24,6
3,4,2,4,1,3,1,3,1,5,1,6,2,6,3,6,23,6
1,4,1,5,3,5,3,5,2,4,2,6,1,6,1,5,26,2
2,4,2,5,2,4,2,4,2,4,2,4,2,4,2,5,18,1
2,4,2,4,1,5,1,6,2,6,3,5,3,5,2,4,23,4
2,4,1,5,1,6,1,6,1,6,1,6,2,6,2,5,33,0
2,4,1,5,4,6,2,6,1,6,1,4,2,4,2,3,23,7
2,5,2,5,1,5,2,5,3,5,4,5,2,6,2,6,24,1
1,6,1,5,2,3,2,4,2,4,3,4,2,4,1,4,20,5
3,5,2,5,1,3,1,3,1,5,1,6,2,6,3,6,25,6
2,6,1,6,1,6,3,5,2,4,2,4,1,6,2,6,29,2
2,6,1,6,1,6,3,5,3,5,4,6,3,5,3,5,24,3
3,5,2,5,2,3,1,3,1,6,1,6,2,6,3,6,25,6
1,6,1,5,2,5,2,4,2,4,2,4,1,4,1,4,24,8
1,5,1,5,4,5,4,5,3,5,2,4,2,6,2,6,22,2
1,5,1,5,1,5,4,5,3,5,2,4,2,6,2,6,25,2
4,6,3,5,3,5,2,4,1,6,1,6,3,5,4,5,21,4
2,5,1,5,2,5,3,5,2,4,1,4,1,6,2,6,26,2
2,5,1,5,1,3,2,4,3,4,3,4,1,4,2,4,18,5
3,4,2,4,1,4,1,5,3,5,4,6,2,6,3,6,21,1
2,6,1,6,1,5,4,5,4,5,4,6,3,5,3,5,21,3
3,5,3,5,2,6,1,6,1,6,1,5,1,5,3,5,28,4
2,4,2,5,1,5,1,6,1,6,2,6,2,6,2,5,30,0
3,6,1,6,2,6,3,6,3,6,4,5,4,5,3,5,22,7
2,6,2,6,5,6,3,6,2,6,3,5,3,5,3,4,21,7
2,5,1,5,1,5,3,5,3,4,2,4,2,6,2,6,24,2
2,4,2,4,1,5,3,5,4,5,4,6,2,6,3,7,21,1
2,5,1,5,1,5,3,5,2,4,1,3,2,6,2,6,25,2
2,5,2,5,1,6,1,6,1,6,1,6,2,5,2,5,32,0
3,5,1,5,1,5,1,6,1,6,1,6,2,6,3,5,31,0
2,6,1,6,1,4,2,3,2,4,2,4,1,4,2,3,21,5
1,4,1,5,1,6,2,5,2,4,2,4,1,4,1,4,25,8
3,5,3,5,2,4,2,6,1,6,1,5,2,5,3,4,23,4
3,5,3,5,2,4,2,5,1,6,1,5,1,5,3,5,24,4
1,5,1,5,1,5,2,5,3,5,4,5,3,5,2,4,22,3
2,4,1,5,1,5,3,5,3,4,3,4,2,6,2,6,22,2
2,6,1,6,2,6,2,6,2,6,2,5,3,4,3,4,26,7
2,5,1,5,1,5,1,6,3,6,4,6,4,7,2,7,29,1
2,5,1,5,1,5,2,6,4,6,3,5,2,5,2,4,24,9
1,6,1,6,1,5,1,5,4,5,4,5,2,5,2,4,25,5
2,5,2,5,4,5,3,6,2,6,2,6,2,4,2,3,21,7
3,5,3,6,3,6,3,6,4,6,5,6,2,6,2,6,22,9
3,5,3,5,2,5,1,5,1,5,3,5,3,5,3,5,21,1
2,5,1,5,1,6,1,6,2,5,2,5,2,6,2,6,31,8
3,5,3,5,2,5,1,5,2,5,3,5,3,6,3,6,22,1
2,5,2,6,2,6,1,6,1,6,1,6,1,5,2,5,33,0
2,5,2,6,1,6,1,6,1,6,2,6,2,5,2,5,32,0
1,4,1,5,1,5,1,6,2,6,5,6,2,6,2,6,29,9
